rider_id,age,ratings,restaurant_latitude,restaurant_longitude,delivery_latitude,delivery_longitude,order_date,weather,traffic,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city_type,time_taken,city_name,order_day,order_month,order_day_of_week,is_weekend,pickup_time_minutes,order_time_hour,order_time_of_day,distance,is_traffic_jam,is_severe_weather,is_order_stacked,pickup_to_distance_ratio,is_peak_rush_hour,is_metro,rider_experience_index,is_festival
hydres19del02,25.0,4.6,17.458998,78.500366,17.508998,78.550366,2022-03-09,fog,medium,0,snack,motorcycle,1,no,metropolitian,25,hyd,9,3,wednesday,0,15.0,18.0,evening,7.6831914051315,0,1,1,1.8330256812267438,0,1,1.7692307692307692,0
japres07del03,32.0,4.9,26.766536,75.837333,26.796536,75.867333,2022-03-26,sandstorms,medium,2,snack,scooter,0,no,metropolitian,26,jap,26,3,saturday,1,15.0,17.0,evening,4.471739409979227,0,1,0,3.0170527381005017,0,1,1.4848484848484849,0
hydres11del03,22.0,4.9,17.430448,78.418213,17.520448,78.508213,2022-03-20,stormy,jam,1,meal,scooter,1,no,urban,16,hyd,20,3,sunday,1,10.0,20.0,night,13.830053479838844,1,1,1,0.6978341018802995,1,0,2.130434782608696,0
dehres08del01,26.0,4.9,30.359722,78.067079,30.429722,78.137079,2022-02-14,stormy,low,1,buffet,motorcycle,1,no,metropolitian,15,deh,14,2,monday,0,10.0,22.0,night,10.27915704635116,0,1,1,0.9277163285588355,1,1,1.8148148148148149,0
alhres12del01,36.0,5.0,25.443994,81.860187,25.483994,81.900187,2022-02-15,sandstorms,medium,0,buffet,motorcycle,1,no,metropolitian,37,alh,15,2,tuesday,0,10.0,16.0,afternoon,5.992403045233207,0,1,1,1.5402617382699475,0,1,1.3513513513513513,0
mumres13del01,26.0,4.7,19.178321,72.834715,19.188321,72.844715,2022-04-05,sandstorms,high,2,drinks,scooter,1,no,urban,14,mum,5,4,tuesday,0,15.0,11.0,morning,1.5294972211332267,1,1,1,7.390993120761373,0,0,1.7407407407407407,0
mysres04del02,22.0,4.5,12.3085,76.665808,12.3585,76.715808,2022-03-03,sandstorms,jam,2,meal,motorcycle,0,no,urban,21,mys,3,3,thursday,0,10.0,21.0,night,7.772466272035551,1,1,0,1.2088293467939841,1,0,1.9565217391304348,0
hydres11del02,39.0,5.0,17.430448,78.418213,17.510448,78.498213,2022-03-14,sandstorms,medium,1,drinks,scooter,1,no,metropolitian,22,hyd,14,3,monday,0,15.0,17.0,evening,12.29354192492578,0,1,1,1.1724665528922336,0,1,1.25,0
coimbres02del03,38.0,4.7,11.022477,76.995667,11.052477,77.025667,2022-03-03,stormy,jam,2,snack,electric_scooter,1,no,urban,30,coimb,3,3,thursday,0,5.0,20.0,night,4.674172124263269,1,1,1,0.9663381657818219,1,0,1.205128205128205,0
puneres15del03,34.0,4.8,18.636215,73.751081,18.666215,73.781081,2022-03-01,stormy,medium,2,snack,electric_scooter,1,no,metropolitian,33,pune,1,3,tuesday,0,15.0,17.0,evening,4.595393825646015,0,1,1,2.943835258523562,0,1,1.3714285714285714,0
vadres05del02,31.0,4.7,22.310526,73.170937,22.360526,73.220937,2022-04-05,sandstorms,jam,2,buffet,motorcycle,1,no,metropolitian,25,vad,5,4,tuesday,0,15.0,21.0,night,7.573462889023675,1,1,1,1.857938805960617,1,1,1.46875,0
japres01del02,27.0,5.0,26.90519,75.810753,26.95519,75.860753,2022-04-01,windy,jam,1,drinks,motorcycle,1,no,metropolitian,29,jap,1,4,friday,0,10.0,21.0,night,7.448560816474598,1,0,1,1.2580893863545062,1,1,1.7857142857142858,0
ranchires15del01,34.0,4.1,23.369746,85.33982,23.409746,85.37982,2022-03-15,stormy,medium,1,buffet,scooter,1,no,metropolitian,33,ranchi,15,3,tuesday,0,15.0,15.0,afternoon,6.037225392443855,0,1,1,2.2945514495091395,0,1,1.1714285714285715,0
vadres20del02,34.0,4.5,22.311358,73.164798,22.361358,73.214798,2022-03-30,sunny,jam,1,meal,motorcycle,0,no,metropolitian,24,vad,30,3,wednesday,0,5.0,19.0,evening,7.573442055128481,1,0,0,0.6193145334862293,1,1,1.2857142857142858,0
hydres18del02,22.0,4.5,17.450851,78.379347,17.470851,78.399347,2022-03-07,windy,high,1,drinks,motorcycle,1,no,urban,18,hyd,7,3,monday,0,5.0,11.0,morning,3.073462803868858,1,0,1,1.3992030348228846,0,0,1.9565217391304348,0
coimbres03del02,34.0,4.7,11.025083,77.015393,11.105083,77.095393,2022-03-25,sunny,low,1,meal,motorcycle,1,no,metropolitian,29,coimb,25,3,friday,0,10.0,22.0,night,12.463883024166655,0,0,1,0.7713738222844556,1,1,1.3428571428571427,0
puneres20del01,27.0,4.6,18.592718,73.773572,18.632718,73.813572,2022-03-13,windy,high,0,drinks,motorcycle,0,no,metropolitian,22,pune,13,3,sunday,1,10.0,12.0,afternoon,6.127848457033505,1,0,0,1.508785251326613,1,1,1.6428571428571428,0
hydres14del02,33.0,4.8,17.426228,78.407495,17.446228,78.427495,2022-03-11,fog,low,1,drinks,motorcycle,1,no,metropolitian,15,hyd,11,3,friday,0,5.0,9.0,morning,3.073660615290314,0,1,1,1.3991255852911522,0,1,1.411764705882353,0
vadres02del01,30.0,4.8,,,,,2022-03-24,fog,high,2,snack,scooter,1,no,metropolitian,31,vad,24,3,thursday,0,10.0,11.0,morning,9.19301447226696,1,1,1,1.0316708005142639,0,1,1.5483870967741935,0
mumres14del03,30.0,4.7,19.1813,72.836191,19.2713,72.926191,2022-03-16,sunny,jam,1,drinks,motorcycle,0,no,metropolitian,28,mum,16,3,wednesday,0,10.0,,after_midnight,13.763778584951169,1,0,0,0.7010765023056641,0,1,1.5161290322580645,0
japres19del02,34.0,4.2,26.913726,75.75282,26.963726,75.80282,2022-03-07,fog,jam,2,drinks,electric_scooter,1,no,metropolitian,37,jap,7,3,monday,0,5.0,21.0,night,7.448311138215936,1,1,1,0.6290644531968198,1,1,1.2,0
agrres01del02,37.0,4.8,27.161661,78.011544,27.211661,78.061544,2022-02-13,sandstorms,jam,2,snack,scooter,0,no,metropolitian,27,agr,13,2,sunday,1,10.0,20.0,night,7.441031749342314,1,1,0,1.2592822086158026,1,1,1.263157894736842,0
chenres16del02,36.0,4.7,13.049645,80.242268,13.129645,80.322268,2022-03-25,stormy,low,2,drinks,motorcycle,0,no,metropolitian,24,chen,25,3,friday,0,15.0,23.0,night,12.417907729746302,0,1,0,1.1611787538518505,0,1,1.2702702702702702,0
coimbres06del02,36.0,4.0,11.021278,76.995017,11.151278,77.125017,2022-03-04,sunny,medium,0,drinks,motorcycle,1,no,metropolitian,31,coimb,4,3,friday,0,15.0,17.0,evening,20.25308886851953,0,0,1,0.7227839718237596,0,1,1.0810810810810811,0
goares04del03,27.0,4.7,15.5696,73.742294,15.6296,73.802294,2022-02-15,sunny,jam,2,meal,electric_scooter,0,no,urban,15,goa,15,2,tuesday,0,15.0,19.0,evening,9.263056833399029,1,0,0,1.536404043934846,1,0,1.6785714285714286,0
ludhres19del01,33.0,4.8,30.902872,75.826808,31.012872,75.936808,2022-02-16,sunny,jam,1,drinks,motorcycle,1,no,metropolitian,15,ludh,16,2,wednesday,0,5.0,19.0,evening,16.112965527489266,1,0,1,0.3009697450901564,1,1,1.411764705882353,0
hydres15del03,28.0,4.6,17.45971,78.368855,17.51971,78.428855,2022-03-05,sandstorms,low,1,buffet,motorcycle,1,no,metropolitian,11,hyd,5,3,saturday,1,15.0,23.0,night,9.219691659523848,0,1,1,1.5432588322184313,0,1,1.5862068965517242,0
japres14del03,32.0,4.7,26.88842,75.800689,26.94842,75.860689,2022-03-21,sandstorms,jam,2,buffet,scooter,1,no,metropolitian,27,jap,21,3,monday,0,10.0,21.0,night,8.938685874463816,1,1,1,1.059469520757631,1,1,1.4242424242424243,0
surres08del01,24.0,4.8,21.173343,72.792731,21.213343,72.832731,2022-03-09,cloudy,medium,2,drinks,scooter,0,no,urban,14,sur,9,3,wednesday,0,10.0,15.0,afternoon,6.081142187746012,0,0,0,1.5194930780586764,0,0,1.92,0
kocres01del03,37.0,4.7,9.979363,76.285001,10.009363,76.315001,2022-02-13,sandstorms,medium,2,snack,scooter,1,no,metropolitian,30,koc,13,2,sunday,1,5.0,18.0,evening,4.68194281180349,0,1,1,0.9648890737680358,0,1,1.236842105263158,0
dehres01del02,20.0,4.9,,,,,2022-02-11,sandstorms,low,1,meal,motorcycle,1,no,urban,14,deh,11,2,friday,0,5.0,10.0,morning,9.19301447226696,0,1,1,0.5158354002571319,0,0,2.3333333333333335,0
surres02del03,23.0,4.7,21.186608,72.794136,21.216608,72.824136,2022-03-19,windy,jam,2,buffet,electric_scooter,0,no,urban,16,sur,19,3,saturday,1,5.0,21.0,night,4.5607380187107855,1,0,0,0.9879981894960336,1,0,1.9583333333333333,0
coimbres08del01,23.0,4.6,11.001852,76.976268,11.041852,77.016268,2022-03-05,cloudy,medium,2,drinks,motorcycle,1,no,metropolitian,12,coimb,5,3,saturday,1,15.0,15.0,afternoon,6.2323920207909005,0,0,1,2.2280342489975573,0,1,1.9166666666666667,0
japres01del02,35.0,4.9,26.90519,75.810753,26.92519,75.830753,2022-04-01,sunny,low,0,buffet,motorcycle,1,no,metropolitian,24,jap,1,4,friday,0,15.0,8.0,morning,2.979599835600764,0,0,1,4.310840530146824,0,1,1.3611111111111112,0
chenres14del02,28.0,4.7,13.026279,80.174568,13.106279,80.254568,2022-03-06,stormy,jam,0,meal,motorcycle,1,no,metropolitian,26,chen,6,3,sunday,1,10.0,20.0,night,12.41848049973811,1,1,1,0.7740848469139018,1,1,1.6206896551724137,0
ranchires12del01,29.0,4.6,,,,,2022-03-25,fog,medium,1,snack,motorcycle,1,no,urban,29,ranchi,25,3,friday,0,15.0,18.0,evening,9.19301447226696,0,1,1,1.547506200771396,0,0,1.5333333333333334,0
chenres09del03,21.0,5.0,13.044694,80.26147,13.134694,80.35147,2022-03-06,cloudy,jam,2,snack,scooter,2,no,metropolitian,41,chen,6,3,sunday,1,15.0,21.0,night,13.97014466545326,1,0,1,1.0366171414866185,1,1,2.272727272727273,0
goares04del02,25.0,4.5,15.5696,73.742294,15.6996,73.872294,2022-02-18,sandstorms,jam,2,drinks,scooter,1,no,metropolitian,20,goa,18,2,friday,0,5.0,20.0,night,20.068305329321632,1,1,1,0.24309246289105463,1,1,1.7307692307692308,0
ranchires05del02,34.0,4.6,23.355164,85.324097,23.485164,85.454097,2022-03-31,fog,medium,1,meal,motorcycle,1,no,metropolitian,32,ranchi,31,3,thursday,0,5.0,17.0,evening,19.61891834747988,0,1,1,0.24852230689759253,0,1,1.3142857142857143,0
mumres09del01,39.0,4.9,18.994049,72.825203,19.004049,72.835203,2022-04-03,windy,high,1,buffet,scooter,1,no,metropolitian,25,mum,3,4,sunday,1,15.0,11.0,morning,1.5303005968363894,1,0,1,7.38806855663293,0,1,1.225,0
vadres03del02,27.0,3.5,22.32,73.17,22.45,73.3,2022-03-14,sunny,low,2,buffet,scooter,1,no,metropolitian,38,vad,14,3,monday,0,10.0,22.0,night,19.68777669417997,0,0,1,0.4953492477892797,1,1,1.25,0
japres18del02,33.0,5.0,26.913987,75.752891,26.963987,75.802891,2022-03-21,sunny,low,0,buffet,motorcycle,0,no,metropolitian,22,jap,21,3,monday,0,15.0,23.0,night,7.448303502970493,0,0,0,1.8871951724533544,0,1,1.4705882352941178,0
hydres18del02,29.0,4.6,17.450851,78.379347,17.580851,78.509347,2022-03-10,fog,low,0,meal,motorcycle,1,no,metropolitian,21,hyd,10,3,thursday,0,5.0,22.0,night,19.97462742500737,0,1,1,0.24420468789058808,1,1,1.5333333333333334,0
coimbres02del01,31.0,4.8,11.022477,76.995667,11.032477,77.005667,2022-03-11,sunny,low,1,snack,motorcycle,0,no,metropolitian,16,coimb,11,3,friday,0,10.0,10.0,morning,1.5580833985948437,0,0,0,4.858889589618914,0,1,1.5,0
ranchires01del02,31.0,4.9,23.416792,85.316842,23.466792,85.366842,2022-03-21,sunny,low,1,drinks,scooter,1,no,metropolitian,18,ranchi,21,3,monday,0,10.0,23.0,night,7.545174704993206,0,0,1,1.242981087010272,0,1,1.53125,0
mysres010del01,37.0,4.3,12.321214,76.621094,12.331214,76.631094,2022-03-11,windy,low,0,drinks,motorcycle,1,no,urban,24,mys,11,3,friday,0,15.0,10.0,morning,1.554514382186963,0,0,1,7.300995373920426,0,0,1.131578947368421,0
surres02del03,28.0,4.8,21.186608,72.794136,21.216608,72.824136,2022-03-05,sunny,medium,1,buffet,scooter,1,no,metropolitian,11,sur,5,3,saturday,1,15.0,18.0,evening,4.5607380187107855,0,0,1,2.9639945684881006,0,1,1.6551724137931034,0
indores11del01,32.0,4.7,22.751234,75.88949,22.861234,75.99949,2022-04-04,fog,medium,0,drinks,motorcycle,0,no,metropolitian,36,indo,4,4,monday,0,15.0,17.0,evening,16.635451215537916,0,1,0,0.8753781742495609,0,1,1.4242424242424243,0
bangres15del02,32.0,4.6,12.975377,77.696664,12.995377,77.716664,2022-03-09,windy,low,1,meal,motorcycle,0,no,metropolitian,26,bang,9,3,wednesday,0,15.0,9.0,morning,3.1051141624973875,0,0,0,4.160755893957316,0,1,1.393939393939394,0
ludhres07del03,30.0,4.4,,,,,2022-02-13,fog,jam,2,snack,scooter,2,no,metropolitian,37,ludh,13,2,sunday,1,10.0,20.0,night,9.19301447226696,1,1,1,1.0316708005142639,1,1,1.4193548387096775,0
vadres04del02,39.0,4.9,,,,,2022-03-11,stormy,low,1,buffet,motorcycle,0,no,metropolitian,26,vad,11,3,friday,0,15.0,23.0,night,9.19301447226696,0,1,0,1.547506200771396,0,1,1.225,0
mysres05del03,36.0,4.2,12.323978,76.627961,12.353978,76.657961,2022-03-07,windy,jam,0,snack,motorcycle,1,no,metropolitian,34,mys,7,3,monday,0,10.0,21.0,night,4.663432201620595,1,0,1,1.9366962922184587,1,1,1.135135135135135,0
hydres09del01,39.0,4.1,17.431668,78.408321,17.441668,78.418321,2022-03-19,windy,high,2,buffet,scooter,1,no,metropolitian,34,hyd,19,3,saturday,1,15.0,11.0,morning,1.536828545242727,1,0,1,7.364390112773317,0,1,1.025,0
japres16del03,26.0,4.7,26.849596,75.800512,26.989596,75.940512,2022-03-12,windy,low,0,drinks,motorcycle,1,no,metropolitian,17,jap,12,3,saturday,1,5.0,0.0,after_midnight,20.856833724898493,0,0,1,0.23411710108370778,0,1,1.7407407407407407,0
coimbres15del02,38.0,4.7,11.006686,76.951736,11.086686,77.031736,2022-03-27,cloudy,jam,0,meal,motorcycle,3,no,semi-urban,52,coimb,27,3,sunday,1,15.0,19.0,evening,12.46426668801362,1,0,1,1.1570264914303683,1,0,1.205128205128205,0
japres14del03,39.0,4.4,26.88842,75.800689,26.91842,75.830689,2022-03-13,sandstorms,medium,0,meal,motorcycle,1,no,metropolitian,31,jap,13,3,sunday,1,5.0,17.0,evening,4.469606139374459,0,1,1,1.0061159495889882,0,1,1.1,0
ludhres14del02,36.0,4.9,30.892978,75.821847,30.972978,75.901847,2022-02-12,fog,medium,0,buffet,motorcycle,0,no,urban,37,ludh,12,2,saturday,1,5.0,19.0,evening,11.719815091955756,0,1,0,0.4091714941980976,1,0,1.3243243243243243,0
mumres17del02,38.0,4.4,19.121999,72.908493,19.171999,72.958493,2022-03-26,windy,low,0,buffet,motorcycle,1,no,metropolitian,24,mum,26,3,saturday,1,10.0,23.0,night,7.648280480148492,0,0,1,1.2272527957724109,0,1,1.1282051282051282,0
surres18del01,24.0,4.8,21.149834,72.778666,21.259834,72.888666,2022-03-23,cloudy,jam,1,drinks,motorcycle,3,yes,metropolitian,44,sur,23,3,wednesday,0,15.0,20.0,night,16.72253446733555,1,0,1,0.8709519512618289,1,1,1.92,1
hydres02del02,28.0,5.0,17.41233,78.449654,17.43233,78.469654,2022-03-30,sunny,low,1,buffet,motorcycle,0,no,metropolitian,15,hyd,30,3,wednesday,0,5.0,8.0,morning,3.0737721530635387,0,0,0,1.3990819184468317,0,1,1.7241379310344827,0
bangres12del02,26.0,4.8,12.939496,77.625999,12.959496,77.645999,2022-03-03,fog,high,2,drinks,electric_scooter,1,no,metropolitian,22,bang,3,3,thursday,0,5.0,11.0,morning,3.10533227339685,1,1,1,1.3868347272439139,0,1,1.7777777777777777,0
bangres18del02,31.0,4.3,12.913041,77.683237,12.963041,77.733237,2022-03-30,fog,jam,1,snack,scooter,0,no,metropolitian,34,bang,30,3,wednesday,0,5.0,20.0,night,7.7635043374686274,1,1,0,0.6050701731139476,1,1,1.34375,0
puneres08del02,30.0,4.7,18.53408,73.89852,18.61408,73.97852,2022-03-02,sandstorms,jam,2,snack,electric_scooter,0,no,metropolitian,44,pune,2,3,wednesday,0,10.0,,after_midnight,12.25701219409813,1,1,0,0.7838826088624713,0,1,1.5161290322580645,0
coimbres01del02,31.0,4.6,11.016298,76.972076,11.066298,77.022076,2022-03-24,sandstorms,jam,0,snack,motorcycle,0,no,metropolitian,37,coimb,24,3,thursday,0,15.0,20.0,night,7.790237052802913,1,1,0,1.8093571877933854,1,1,1.4375,0
ranchires01del03,30.0,4.7,23.416792,85.316842,23.476792,85.376842,2022-03-24,sunny,low,1,drinks,motorcycle,0,no,metropolitian,15,ranchi,24,3,thursday,0,15.0,23.0,night,9.054052950169496,0,0,0,1.5700143256725294,0,1,1.5161290322580645,0
indores01del01,35.0,4.7,22.695207,75.866059,22.735207,75.906059,2022-03-30,windy,medium,0,meal,motorcycle,0,no,metropolitian,26,indo,30,3,wednesday,0,10.0,15.0,afternoon,6.051108888205776,0,0,0,1.526459133964847,0,1,1.3055555555555556,0
alhres07del02,20.0,4.4,25.449659,81.839744,25.499659,81.889744,2022-02-17,stormy,jam,0,snack,motorcycle,1,no,metropolitian,36,alh,17,2,thursday,0,5.0,20.0,night,7.490205511614555,1,1,1,0.6257661323894617,1,1,2.0952380952380953,0
puneres02del01,21.0,4.5,18.55144,73.804855,18.66144,73.914855,2022-04-02,sandstorms,medium,1,buffet,scooter,1,no,metropolitian,18,pune,2,4,saturday,1,15.0,17.0,evening,16.851875921653388,0,1,1,0.8644598467466861,0,1,2.0454545454545454,0
vadres20del02,29.0,4.8,22.311358,73.164798,22.331358,73.184798,2022-04-03,sunny,low,0,meal,motorcycle,1,no,metropolitian,14,vad,3,4,sunday,1,5.0,10.0,morning,3.029527086813746,0,0,1,1.4166203791663525,0,1,1.6,0
surres13del01,28.0,4.6,21.170096,72.789122,21.210096,72.829122,2022-03-28,stormy,medium,1,snack,motorcycle,0,no,metropolitian,27,sur,28,3,monday,0,5.0,15.0,afternoon,6.081204324626466,0,1,0,0.759739365831616,0,1,1.5862068965517242,0
goares01del01,30.0,4.9,15.576683,73.75575,15.616683,73.79575,2022-02-13,sandstorms,high,2,meal,motorcycle,0,no,metropolitian,27,goa,13,2,sunday,1,10.0,13.0,afternoon,6.175413559946173,1,1,0,1.498034527778476,1,1,1.5806451612903225,0
indores010del02,37.0,4.0,22.75004,75.902847,22.77004,75.922847,2022-03-21,stormy,high,0,buffet,motorcycle,2,no,metropolitian,34,indo,21,3,monday,0,5.0,12.0,afternoon,3.025098484224574,1,1,1,1.4184000879339587,1,1,1.0526315789473684,0
chenres06del03,37.0,5.0,13.054347,80.257221,13.084347,80.287221,2022-03-21,fog,jam,1,snack,motorcycle,1,no,metropolitian,39,chen,21,3,monday,0,5.0,22.0,night,4.656902198106395,1,1,1,0.9695743312401757,1,1,1.3157894736842106,0
surres14del01,24.0,4.9,21.157729,72.768726,21.167729,72.778726,2022-03-05,windy,low,2,buffet,scooter,0,no,metropolitian,17,sur,5,3,saturday,1,15.0,9.0,morning,1.520431947999248,0,0,0,7.424155025292434,0,1,1.96,0
mysres04del03,30.0,4.4,12.3085,76.665808,12.3985,76.755808,2022-03-08,stormy,medium,2,buffet,motorcycle,1,no,metropolitian,39,mys,8,3,tuesday,0,10.0,17.0,evening,13.989916877275611,0,1,1,0.6901350839136212,0,1,1.4193548387096775,0
mumres20del03,31.0,4.7,19.103249,72.846749,19.193249,72.936749,2022-03-23,sunny,jam,1,buffet,motorcycle,1,no,metropolitian,22,mum,23,3,wednesday,0,5.0,21.0,night,13.76685500858734,1,0,1,0.35046266307398916,1,1,1.46875,0
japres07del01,20.0,3.2,26.766536,75.837333,26.836536,75.907333,2022-03-27,sunny,low,2,meal,scooter,1,no,urban,34,jap,27,3,sunday,1,15.0,23.0,night,10.4332426099541,0,0,1,1.3719626038795982,0,0,1.5238095238095237,0
japres01del03,26.0,4.3,26.90519,75.810753,26.99519,75.900753,2022-03-23,fog,jam,2,drinks,electric_scooter,1,no,metropolitian,38,jap,23,3,wednesday,0,5.0,21.0,night,13.40635545530559,1,1,1,0.35954783523762057,1,1,1.5925925925925926,0
ludhres19del03,30.0,4.7,30.902872,75.826808,30.992872,75.916808,2022-02-12,cloudy,jam,0,meal,motorcycle,1,no,metropolitian,51,ludh,12,2,saturday,1,10.0,19.0,evening,13.183920915999805,1,0,1,0.7307846969728967,1,1,1.5161290322580645,0
chenres07del03,35.0,4.8,13.081878,80.248519,13.171878,80.338519,2022-03-27,sandstorms,medium,1,buffet,motorcycle,0,no,metropolitian,28,chen,27,3,sunday,1,10.0,18.0,evening,13.969116967730171,0,1,0,0.6911271795163835,0,1,1.3333333333333333,0
kolres20del03,21.0,4.9,22.514119,88.362504,22.544119,88.392504,2022-02-17,cloudy,medium,1,meal,scooter,0,no,metropolitian,11,kol,17,2,thursday,0,15.0,19.0,evening,4.541158367023063,0,0,0,2.975506601443647,1,1,2.227272727272727,0
japres18del03,30.0,4.7,26.913987,75.752891,27.053987,75.892891,2022-03-10,stormy,jam,1,meal,motorcycle,1,no,metropolitian,25,jap,10,3,thursday,0,10.0,,after_midnight,20.85155740266056,1,1,1,0.46834991056689507,0,1,1.5161290322580645,0
ranchires04del02,28.0,4.6,23.359033,85.325347,23.409033,85.375347,2022-03-01,windy,jam,0,drinks,motorcycle,1,no,metropolitian,28,ranchi,1,3,tuesday,0,5.0,20.0,night,7.546680469081603,1,0,1,0.6213742448469148,1,1,1.5862068965517242,0
vadres15del01,38.0,5.0,,,,,2022-03-07,stormy,medium,0,meal,motorcycle,0,no,metropolitian,37,vad,7,3,monday,0,10.0,16.0,afternoon,9.19301447226696,0,1,0,1.0316708005142639,0,1,1.2820512820512822,0
ranchires02del03,27.0,4.9,,,,,2022-03-09,sandstorms,medium,1,buffet,motorcycle,1,no,urban,24,ranchi,9,3,wednesday,0,10.0,17.0,evening,9.19301447226696,0,1,1,1.0316708005142639,0,0,1.75,0
puneres06del02,25.0,5.0,18.546258,73.904337,18.596258,73.954337,2022-03-19,fog,jam,2,drinks,scooter,1,no,metropolitian,24,pune,19,3,saturday,1,10.0,22.0,night,7.660692882261043,1,1,1,1.2253861460387847,1,1,1.9230769230769231,0
bhpres11del02,37.0,4.4,23.233219,77.433571,23.363219,77.563571,2022-02-16,fog,jam,2,snack,scooter,1,no,metropolitian,39,bhp,16,2,wednesday,0,15.0,20.0,night,19.627167871570084,1,1,1,0.7452613351125131,1,1,1.1578947368421053,0
goares02del02,33.0,4.8,15.585658,73.743606,15.665658,73.823606,2022-02-16,cloudy,low,2,meal,electric_scooter,0,no,metropolitian,25,goa,16,2,wednesday,0,10.0,23.0,night,12.349986855289886,0,0,0,0.7782109127904168,0,1,1.411764705882353,0
coimbres15del02,38.0,4.6,11.006686,76.951736,11.056686,77.001736,2022-03-26,sandstorms,jam,0,buffet,motorcycle,1,no,metropolitian,46,coimb,26,3,saturday,1,10.0,19.0,evening,7.79036212453358,1,1,1,1.2062199274030632,1,1,1.1794871794871795,0
ranchires02del03,30.0,4.7,,,,,2022-03-05,sunny,medium,3,buffet,bicycle,1,no,metropolitian,21,ranchi,5,3,saturday,1,10.0,,after_midnight,9.19301447226696,0,0,1,1.0316708005142639,0,1,1.5161290322580645,0
indores08del02,27.0,5.0,22.725748,75.898497,22.745748,75.918497,2022-04-03,sandstorms,low,1,meal,scooter,1,no,metropolitian,16,indo,3,4,sunday,1,5.0,8.0,morning,3.025345653222032,0,1,1,1.4183006410818724,0,1,1.7857142857142858,0
mysres17del03,25.0,4.7,12.326356,76.619103,12.386356,76.679103,2022-03-24,fog,medium,1,drinks,scooter,0,no,urban,11,mys,24,3,thursday,0,5.0,17.0,evening,9.326561838121483,0,1,0,0.5088249666941328,0,0,1.8076923076923077,0
puneres19del02,28.0,4.1,18.563934,73.915367,18.693935,74.045367,2022-03-08,cloudy,jam,1,drinks,motorcycle,1,no,metropolitian,37,pune,8,3,tuesday,0,5.0,21.0,night,19.914686965545187,1,0,1,0.24492170800555169,1,1,1.4137931034482758,0
mumres18del03,20.0,4.6,19.1093,72.825451,19.1693,72.885451,2022-03-15,stormy,jam,1,snack,motorcycle,0,no,metropolitian,28,mum,15,3,tuesday,0,5.0,20.0,night,9.17813837505589,1,1,0,0.5166282818281286,1,1,2.1904761904761907,0
vadres01del01,30.0,4.7,22.307898,73.167788,22.347898,73.207788,2022-04-03,cloudy,high,1,snack,scooter,1,no,metropolitian,24,vad,3,4,sunday,1,15.0,12.0,afternoon,6.058923147526397,1,0,1,2.286960780392286,1,1,1.5161290322580645,0
surres010del01,32.0,4.8,21.17106,72.789292,21.18106,72.799292,2022-03-24,sandstorms,high,2,snack,electric_scooter,1,no,metropolitian,25,sur,24,3,thursday,0,10.0,11.0,morning,1.5203682291094078,1,1,1,4.94959278012804,0,1,1.4545454545454546,0
hydres07del01,36.0,4.4,17.424114,78.347554,17.464114,78.387554,2022-03-05,cloudy,high,2,meal,scooter,1,no,metropolitian,31,hyd,5,3,saturday,1,10.0,14.0,afternoon,6.147194518583352,1,0,1,1.5043940676090215,1,1,1.1891891891891893,0
puneres13del02,34.0,4.6,18.56245,73.916619,18.64245,73.996619,2022-03-06,sunny,medium,0,drinks,motorcycle,2,no,urban,35,pune,6,3,sunday,1,15.0,17.0,evening,12.256046315965444,0,0,1,1.1759129457868172,0,0,1.3142857142857143,0
surres18del01,39.0,4.6,21.149834,72.778666,21.189834,72.818666,2022-03-28,stormy,medium,2,drinks,scooter,1,no,metropolitian,26,sur,28,3,monday,0,10.0,17.0,evening,6.081591883831901,0,1,1,1.519389256657745,0,1,1.15,0
bangres06del03,28.0,4.8,12.979096,77.640625,13.039096,77.700625,2022-03-19,stormy,jam,2,buffet,scooter,1,no,metropolitian,18,bang,19,3,saturday,1,5.0,21.0,night,9.314908769971195,1,1,1,0.50942908560674,1,1,1.6551724137931034,0
hydres05del01,39.0,4.7,17.433809,78.386744,17.473809,78.426744,2022-03-11,fog,medium,2,snack,scooter,0,no,metropolitian,18,hyd,11,3,friday,0,10.0,16.0,afternoon,6.147038743530447,0,1,0,1.5044293234687378,0,1,1.175,0
coimbres11del01,25.0,4.3,11.001753,76.986241,11.111753,77.096241,2022-03-12,cloudy,jam,2,meal,motorcycle,1,no,metropolitian,34,coimb,12,3,saturday,1,5.0,21.0,night,17.138077427627866,1,0,1,0.2834776080622097,1,1,1.6538461538461537,0
bhpres04del03,30.0,5.0,23.184992,77.417227,23.244992,77.477227,2022-02-15,cloudy,low,0,meal,motorcycle,1,no,metropolitian,29,bhp,15,2,tuesday,0,15.0,22.0,night,9.061282952128346,0,0,1,1.5688271202831616,1,1,1.6129032258064515,0
ranchires05del02,37.0,4.8,23.355164,85.324097,23.405164,85.374097,2022-03-24,sunny,low,1,drinks,scooter,0,no,metropolitian,17,ranchi,24,3,thursday,0,15.0,0.0,after_midnight,7.546781220484458,0,0,0,1.864099394403185,0,1,1.263157894736842,0
surres02del02,31.0,4.8,21.186608,72.794136,21.236608,72.844136,2022-03-21,fog,low,2,drinks,motorcycle,1,no,metropolitian,18,sur,21,3,monday,0,5.0,22.0,night,7.600990561376191,0,1,1,0.6172084712502866,1,1,1.5,0
